0,59.333333333333336
1,241.33333333333334
2,163.0
3,223.33333333333334
4,200.0
5,260.6666666666667
6,234.0
7,252.0
8,325.3333333333333
9,289.6666666666667
10,296.3333333333333
11,287.3333333333333
12,325.3333333333333
13,313.3333333333333
14,364.6666666666667
